,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
488,Scarborough,43.836124700000006,-79.20563609999999,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
489,Scarborough,43.836124700000006,-79.20563609999999,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
490,Scarborough,43.836124700000006,-79.20563609999999,Indigo,43.707749793230676,-79.39856484729582,Bookstore
491,Scarborough,43.836124700000006,-79.20563609999999,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
492,Scarborough,43.836124700000006,-79.20563609999999,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
493,Scarborough,43.836124700000006,-79.20563609999999,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
494,Scarborough,43.836124700000006,-79.20563609999999,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
495,Scarborough,43.836124700000006,-79.20563609999999,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
496,Scarborough,43.836124700000006,-79.20563609999999,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
497,Scarborough,43.836124700000006,-79.20563609999999,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
498,Scarborough,43.836124700000006,-79.20563609999999,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
499,Scarborough,43.836124700000006,-79.20563609999999,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
500,Scarborough,43.836124700000006,-79.20563609999999,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
501,Scarborough,43.836124700000006,-79.20563609999999,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
502,Scarborough,43.836124700000006,-79.20563609999999,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
503,Scarborough,43.836124700000006,-79.20563609999999,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
504,Scarborough,43.836124700000006,-79.20563609999999,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
505,Scarborough,43.836124700000006,-79.20563609999999,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
506,Scarborough,43.836124700000006,-79.20563609999999,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
507,Scarborough,43.836124700000006,-79.20563609999999,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
508,Scarborough,43.836124700000006,-79.20563609999999,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
509,Scarborough,43.836124700000006,-79.20563609999999,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
510,North York,43.8037622,-79.3634517,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
511,North York,43.8037622,-79.3634517,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
512,North York,43.8037622,-79.3634517,Starbucks,43.70694,-79.396908,Coffee Shop
513,North York,43.8037622,-79.3634517,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
514,North York,43.8037622,-79.3634517,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
515,North York,43.8037622,-79.3634517,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
516,North York,43.8037622,-79.3634517,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
517,North York,43.8037622,-79.3634517,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
518,North York,43.8037622,-79.3634517,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
519,North York,43.8037622,-79.3634517,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
520,North York,43.8037622,-79.3634517,Indigo,43.707749793230676,-79.39856484729582,Bookstore
521,North York,43.8037622,-79.3634517,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
522,North York,43.8037622,-79.3634517,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
523,North York,43.8037622,-79.3634517,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
524,North York,43.8037622,-79.3634517,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
525,North York,43.8037622,-79.3634517,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
526,North York,43.8037622,-79.3634517,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
527,North York,43.8037622,-79.3634517,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
528,North York,43.8037622,-79.3634517,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
529,North York,43.8037622,-79.3634517,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
530,North York,43.8037622,-79.3634517,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
531,North York,43.8037622,-79.3634517,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
532,North York,43.8037622,-79.3634517,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
533,North York,43.8037622,-79.3634517,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
534,North York,43.8037622,-79.3634517,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
535,North York,43.8037622,-79.3634517,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
536,North York,43.8037622,-79.3634517,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
537,North York,43.8037622,-79.3634517,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
538,North York,43.8037622,-79.3634517,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
539,North York,43.8037622,-79.3634517,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
540,North York,43.7785175,-79.3465557,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
541,North York,43.7785175,-79.3465557,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
542,North York,43.7785175,-79.3465557,Starbucks,43.70694,-79.396908,Coffee Shop
543,North York,43.7785175,-79.3465557,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
544,North York,43.7785175,-79.3465557,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
545,North York,43.7785175,-79.3465557,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
546,North York,43.7785175,-79.3465557,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
547,North York,43.7785175,-79.3465557,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
548,North York,43.7785175,-79.3465557,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
549,North York,43.7785175,-79.3465557,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
550,North York,43.7785175,-79.3465557,Indigo,43.707749793230676,-79.39856484729582,Bookstore
551,North York,43.7785175,-79.3465557,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
552,North York,43.7785175,-79.3465557,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
553,North York,43.7785175,-79.3465557,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
554,North York,43.7785175,-79.3465557,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
555,North York,43.7785175,-79.3465557,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
556,North York,43.7785175,-79.3465557,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
557,North York,43.7785175,-79.3465557,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
558,North York,43.7785175,-79.3465557,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
559,North York,43.7785175,-79.3465557,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
560,North York,43.7785175,-79.3465557,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
561,North York,43.7785175,-79.3465557,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
562,North York,43.7785175,-79.3465557,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
563,North York,43.7785175,-79.3465557,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
564,North York,43.7785175,-79.3465557,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
565,North York,43.7785175,-79.3465557,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
566,North York,43.7785175,-79.3465557,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
567,North York,43.7785175,-79.3465557,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
568,North York,43.7785175,-79.3465557,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
569,North York,43.7785175,-79.3465557,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
570,North York,43.7869473,-79.385975,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
571,North York,43.7869473,-79.385975,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
572,North York,43.7869473,-79.385975,Starbucks,43.70694,-79.396908,Coffee Shop
573,North York,43.7869473,-79.385975,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
574,North York,43.7869473,-79.385975,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
575,North York,43.7869473,-79.385975,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
576,North York,43.7869473,-79.385975,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
577,North York,43.7869473,-79.385975,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
578,North York,43.7869473,-79.385975,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
579,North York,43.7869473,-79.385975,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
580,North York,43.7869473,-79.385975,Indigo,43.707749793230676,-79.39856484729582,Bookstore
581,North York,43.7869473,-79.385975,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
582,North York,43.7869473,-79.385975,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
583,North York,43.7869473,-79.385975,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
584,North York,43.7869473,-79.385975,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
585,North York,43.7869473,-79.385975,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
586,North York,43.7869473,-79.385975,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
587,North York,43.7869473,-79.385975,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
588,North York,43.7869473,-79.385975,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
589,North York,43.7869473,-79.385975,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
590,North York,43.7869473,-79.385975,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
591,North York,43.7869473,-79.385975,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
592,North York,43.7869473,-79.385975,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
593,North York,43.7869473,-79.385975,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
594,North York,43.7869473,-79.385975,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
595,North York,43.7869473,-79.385975,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
596,North York,43.7869473,-79.385975,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
597,North York,43.7869473,-79.385975,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
598,North York,43.7869473,-79.385975,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
599,North York,43.7869473,-79.385975,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
600,North York,43.7574902,-79.37471409999999,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
601,North York,43.7574902,-79.37471409999999,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
602,North York,43.7574902,-79.37471409999999,Starbucks,43.70694,-79.396908,Coffee Shop
603,North York,43.7574902,-79.37471409999999,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
604,North York,43.7574902,-79.37471409999999,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
605,North York,43.7574902,-79.37471409999999,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
606,North York,43.7574902,-79.37471409999999,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
607,North York,43.7574902,-79.37471409999999,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
608,North York,43.7574902,-79.37471409999999,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
609,North York,43.7574902,-79.37471409999999,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
610,North York,43.7574902,-79.37471409999999,Indigo,43.707749793230676,-79.39856484729582,Bookstore
611,North York,43.7574902,-79.37471409999999,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
612,North York,43.7574902,-79.37471409999999,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
613,North York,43.7574902,-79.37471409999999,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
614,North York,43.7574902,-79.37471409999999,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
615,North York,43.7574902,-79.37471409999999,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
616,North York,43.7574902,-79.37471409999999,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
617,North York,43.7574902,-79.37471409999999,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
618,North York,43.7574902,-79.37471409999999,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
619,North York,43.7574902,-79.37471409999999,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
620,North York,43.7574902,-79.37471409999999,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
621,North York,43.7574902,-79.37471409999999,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
622,North York,43.7574902,-79.37471409999999,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
623,North York,43.7574902,-79.37471409999999,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
624,North York,43.7574902,-79.37471409999999,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
625,North York,43.7574902,-79.37471409999999,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
626,North York,43.7574902,-79.37471409999999,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
627,North York,43.7574902,-79.37471409999999,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
628,North York,43.7574902,-79.37471409999999,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
629,North York,43.7574902,-79.37471409999999,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
630,North York,43.789053,-79.40849279999999,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
631,North York,43.789053,-79.40849279999999,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
632,North York,43.789053,-79.40849279999999,Starbucks,43.70694,-79.396908,Coffee Shop
633,North York,43.789053,-79.40849279999999,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
634,North York,43.789053,-79.40849279999999,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
635,North York,43.789053,-79.40849279999999,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
636,North York,43.789053,-79.40849279999999,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
637,North York,43.789053,-79.40849279999999,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
638,North York,43.789053,-79.40849279999999,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
639,North York,43.789053,-79.40849279999999,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
640,North York,43.789053,-79.40849279999999,Indigo,43.707749793230676,-79.39856484729582,Bookstore
641,North York,43.789053,-79.40849279999999,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
642,North York,43.789053,-79.40849279999999,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
643,North York,43.789053,-79.40849279999999,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
644,North York,43.789053,-79.40849279999999,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
645,North York,43.789053,-79.40849279999999,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
646,North York,43.789053,-79.40849279999999,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
647,North York,43.789053,-79.40849279999999,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
648,North York,43.789053,-79.40849279999999,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
649,North York,43.789053,-79.40849279999999,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
650,North York,43.789053,-79.40849279999999,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
651,North York,43.789053,-79.40849279999999,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
652,North York,43.789053,-79.40849279999999,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
653,North York,43.789053,-79.40849279999999,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
654,North York,43.789053,-79.40849279999999,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
655,North York,43.789053,-79.40849279999999,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
656,North York,43.789053,-79.40849279999999,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
657,North York,43.789053,-79.40849279999999,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
658,North York,43.789053,-79.40849279999999,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
659,North York,43.789053,-79.40849279999999,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
660,North York,43.7701199,-79.40849279999999,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
661,North York,43.7701199,-79.40849279999999,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
662,North York,43.7701199,-79.40849279999999,Starbucks,43.70694,-79.396908,Coffee Shop
663,North York,43.7701199,-79.40849279999999,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
664,North York,43.7701199,-79.40849279999999,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
665,North York,43.7701199,-79.40849279999999,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
666,North York,43.7701199,-79.40849279999999,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
667,North York,43.7701199,-79.40849279999999,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
668,North York,43.7701199,-79.40849279999999,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
669,North York,43.7701199,-79.40849279999999,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
670,North York,43.7701199,-79.40849279999999,Indigo,43.707749793230676,-79.39856484729582,Bookstore
671,North York,43.7701199,-79.40849279999999,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
672,North York,43.7701199,-79.40849279999999,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
673,North York,43.7701199,-79.40849279999999,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
674,North York,43.7701199,-79.40849279999999,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
675,North York,43.7701199,-79.40849279999999,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
676,North York,43.7701199,-79.40849279999999,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
677,North York,43.7701199,-79.40849279999999,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
678,North York,43.7701199,-79.40849279999999,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
679,North York,43.7701199,-79.40849279999999,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
680,North York,43.7701199,-79.40849279999999,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
681,North York,43.7701199,-79.40849279999999,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
682,North York,43.7701199,-79.40849279999999,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
683,North York,43.7701199,-79.40849279999999,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
684,North York,43.7701199,-79.40849279999999,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
685,North York,43.7701199,-79.40849279999999,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
686,North York,43.7701199,-79.40849279999999,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
687,North York,43.7701199,-79.40849279999999,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
688,North York,43.7701199,-79.40849279999999,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
689,North York,43.7701199,-79.40849279999999,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
690,North York,43.752758299999996,-79.4000493,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
691,North York,43.752758299999996,-79.4000493,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
692,North York,43.752758299999996,-79.4000493,Starbucks,43.70694,-79.396908,Coffee Shop
693,North York,43.752758299999996,-79.4000493,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
694,North York,43.752758299999996,-79.4000493,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
695,North York,43.752758299999996,-79.4000493,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
696,North York,43.752758299999996,-79.4000493,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
697,North York,43.752758299999996,-79.4000493,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
698,North York,43.752758299999996,-79.4000493,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
699,North York,43.752758299999996,-79.4000493,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
700,North York,43.752758299999996,-79.4000493,Indigo,43.707749793230676,-79.39856484729582,Bookstore
701,North York,43.752758299999996,-79.4000493,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
702,North York,43.752758299999996,-79.4000493,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
703,North York,43.752758299999996,-79.4000493,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
704,North York,43.752758299999996,-79.4000493,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
705,North York,43.752758299999996,-79.4000493,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
706,North York,43.752758299999996,-79.4000493,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
707,North York,43.752758299999996,-79.4000493,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
708,North York,43.752758299999996,-79.4000493,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
709,North York,43.752758299999996,-79.4000493,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
710,North York,43.752758299999996,-79.4000493,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
711,North York,43.752758299999996,-79.4000493,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
712,North York,43.752758299999996,-79.4000493,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
713,North York,43.752758299999996,-79.4000493,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
714,North York,43.752758299999996,-79.4000493,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
715,North York,43.752758299999996,-79.4000493,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
716,North York,43.752758299999996,-79.4000493,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
717,North York,43.752758299999996,-79.4000493,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
718,North York,43.752758299999996,-79.4000493,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
719,North York,43.752758299999996,-79.4000493,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
720,North York,43.7827364,-79.4422593,Zezafoun Syrian Cousine,43.702667,-79.39712,Restaurant
721,North York,43.7827364,-79.4422593,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
722,North York,43.7827364,-79.4422593,Starbucks,43.70694,-79.396908,Coffee Shop
723,North York,43.7827364,-79.4422593,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
724,North York,43.7827364,-79.4422593,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
725,North York,43.7827364,-79.4422593,Loblaws,43.707412308637686,-79.39490920330728,Supermarket
726,North York,43.7827364,-79.4422593,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
727,North York,43.7827364,-79.4422593,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
728,North York,43.7827364,-79.4422593,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
729,North York,43.7827364,-79.4422593,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
730,North York,43.7827364,-79.4422593,Indigo,43.707749793230676,-79.39856484729582,Bookstore
731,North York,43.7827364,-79.4422593,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
732,North York,43.7827364,-79.4422593,Jaipur Grille,43.70187552383629,-79.39743590899295,Indian Restaurant
733,North York,43.7827364,-79.4422593,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
734,North York,43.7827364,-79.4422593,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
735,North York,43.7827364,-79.4422593,Starbucks,43.70551006547513,-79.39803158153217,Coffee Shop
736,North York,43.7827364,-79.4422593,Coquine Restaurant,43.70262346819862,-79.39742931913001,French Restaurant
737,North York,43.7827364,-79.4422593,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
738,North York,43.7827364,-79.4422593,Boar Sandwiches,43.70115480524192,-79.3967198293826,Sandwich Place
739,North York,43.7827364,-79.4422593,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
740,North York,43.7827364,-79.4422593,La Carnita,43.70753317768306,-79.39449989909832,Taco Place
741,North York,43.7827364,-79.4422593,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
742,North York,43.7827364,-79.4422593,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
743,North York,43.7827364,-79.4422593,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
744,North York,43.7827364,-79.4422593,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
745,North York,43.7827364,-79.4422593,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
746,North York,43.7827364,-79.4422593,Copacabana Brazilian Steakhouse,43.707747935646296,-79.39376631335446,Churrascaria
747,North York,43.7827364,-79.4422593,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
748,North York,43.7827364,-79.4422593,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
